,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06002716978814299,0.0003768749999991713,0.059,7.790798611111571e-07,0.0002500000000000002,1.8024327381704068
ii,0.03688968284947786,-0.0002525347222224759,0.0055,-1.8207465277777343e-06,0.0002500000000000002,3.75470962276101
iii,0.06575856630534285,5.140190972065001e-05,-0.0505,-2.599826388888887e-06,0.0,5.396132876483768
avr,0.03200317600409826,0.0004397395833326652,0.001,5.251736111113853e-07,-0.0002500000000000002,1.4484894314236627
avl,0.053656400620430096,0.0001653732638882076,0.0515,1.6818576388887822e-06,0.0,2.4889016941716378
avf,0.036319519345103614,-0.0003055859375001496,0.008,-2.217881944444372e-06,0.0,4.2118647446691435
v1,0.15989515466678245,0.00018217881944300842,-0.048,-1.2552083333333445e-05,0.0002500000000000002,9.29857694326182
v2,0.2438845625165893,5.811631944395854e-05,-0.02,-1.2743055555555581e-05,0.0002500000000000002,79.93846656136452
v3,0.2665911818348833,3.465711805543406e-05,0.048,-4.698350694444277e-06,0.0002500000000000002,134.01055037455671
v4,0.2399400935323126,0.00015587673611321842,-0.0335,-1.0805121527777846e-05,0.0002500000000000002,47.070473481718146
v5,0.054854512451469044,-0.00020216579861339625,-0.004,-1.983506944444349e-06,0.0,2.166982777342559
v6,0.061916987499480367,-0.0002786501736129972,-0.033,-4.3988715277777745e-06,0.0,2.098005009705614
vx,0.049563364168540756,4.4344618055633535e-05,0.0325,3.682725694444358e-06,0.0,0.8457705283118205
vy,0.014021203053512506,8.863281250006067e-05,0.005,-1.1675347222221643e-06,0.0,2.9172126344300406
vz,0.021280660849331546,-0.00010384982638873481,-0.0205,1.8880208333332882e-06,0.0,8.83474103659571
