,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.2515590101542663,0.00010967653234338645,-0.07,8.905359464053718e-06,0.0,5.31682464765542
ii,0.06993383902263241,-8.274172582393091e-06,-0.0185,-2.8226344032261903e-06,-0.0002500000000000002,7.776105831035342
iii,0.40848127284965363,-8.293753957983772e-05,-0.0625,-1.1732160117321549e-05,0.0,1.3105323004973146
avr,0.058559246614866715,0.00040458870779662366,0.0435,-3.041362530413611e-06,0.0,6.109853952713258
avl,0.31255634520627873,8.208345832169676e-05,0.0055,1.0315635103156228e-05,0.0,1.540326813666518
avf,0.176307087374197,0.00020600439956318977,-0.011,-7.274272572742674e-06,-0.00024999999999997247,3.255548385705577
v1,0.252130374674002,0.0001293870612959606,0.089,-1.1682165116821875e-05,0.00024999999999997247,7.730940346429151
v2,0.18795475217505095,0.00023374329233778794,-0.039,-8.790787587907856e-06,0.0,32.90639476713394
v3,0.4338506364487083,0.00019206829317058375,-0.131,-1.1865480118654956e-05,0.0,35.31735550327555
v4,0.5255686786705731,-0.0001673582641716279,-0.147,-1.5960903909608936e-05,0.0,34.60274226137949
v5,0.13353231111063968,-1.485684764805101e-05,-0.065,2.5872412758723396e-06,0.0,24.315936019308932
v6,0.19195553386492237,-9.536962970581718e-05,0.068,-7.872129453721304e-06,0.0,13.252295906072526
vx,0.1261042187103986,-5.114071926203341e-05,-0.103,-6.6493350664932476e-06,0.0,15.01110010747568
vy,0.0725557787061265,9.517798220178192e-05,-0.003,8.061693830617521e-07,-0.0002500000000000002,6.218661342833774
vz,0.048593759854568486,4.6507849215292725e-05,0.0415,-4.745358797453671e-06,0.0,6.130362772191801
