,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.05363825702923395,0.0002072667733228228,-0.014,-6.172299436723018e-06,0.0002500000000000002,5.684748228710374
ii,0.07249982357671733,-1.3356997633539644e-05,-0.026,-3.139269406392669e-06,0.0,8.965023910977976
iii,0.0340474013916278,-6.076892310752708e-05,-0.0315,3.0288637802886487e-06,-0.00024999999999999935,5.991956390458382
avr,0.05455343497567185,-0.00010325217478160861,0.008,4.651618171516231e-06,0.0,6.306658108258581
avl,0.025713291882116126,0.00016505849415002476,0.0095,-4.595373795953689e-06,0.0002500000000000002,2.570931418617904
avf,0.03984605437479952,-0.00021657000966572514,-0.018,-5.6244375562404606e-08,0.0,6.819137432057079
v1,0.07629568495570097,0.0001323784288232471,0.065,7.757557577575708e-06,0.0,4.169116965204083
v2,0.09645094264775197,-7.207612572040786e-05,0.0035,2.8684631536847027e-06,0.00024999999999999935,35.46675212297087
v3,0.1322922137985703,0.0002560243975604064,-0.0545,7.915875079158081e-07,0.0002500000000000002,73.36449611713456
v4,0.11375003557633381,-6.969303069678897e-05,-0.0555,3.355914408559234e-06,0.0002500000000000002,71.11134675332313
v5,0.07446939414793687,-0.00019029763690296065,-0.08,-3.7496250374964945e-07,0.0002500000000000002,40.38619607553161
v6,0.03130474444688209,-0.00019687614571867027,-0.0375,1.183215011832086e-06,0.00025,10.879074417854952
vx,0.03445701919664098,0.0002895710428961903,-0.0635,-1.2227943872279218e-06,0.0002500000000000002,15.134457495246814
vy,0.031148449681397437,3.143435656516197e-05,-0.0275,2.108122521081117e-06,0.0,6.431925332957677
vz,0.03846409529193813,0.00041391694163906014,-0.0055,1.393610638936059e-06,-0.0002500000000000002,12.238195951872251
