,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.398682189543784,-0.0001362890625002809,0.1685,3.9140625000000025e-05,0.0,53.77422476417541
ii,0.43417108225748136,-5.723958333381044e-05,0.10825,4.966145833333325e-05,0.0002500000000000002,8.165255568444543
iii,0.1539758773279923,8.869791666637634e-05,0.057,1.0546875000000045e-05,0.0002500000000000002,32.817220888934344
avr,0.37791890328877803,9.765625000226603e-05,-0.1705,-4.442057291666691e-05,0.0,21.688377397650292
avl,0.167813008993056,0.00014583333333263043,-0.0115,1.4296875000000207e-05,-0.0002500000000000002,41.7971643427543
avf,0.1944303832533573,-0.0002426562499993947,0.03,3.0123697916666756e-05,0.0002500000000000002,7.321895742101136
v1,0.24958997346787087,0.00020600260416685361,0.1015,1.49804687499996e-05,0.0004999999999999998,103.52750071342004
v2,0.1167447074357894,6.403645833326736e-05,-0.0245,2.9427083333332044e-06,0.0005000000000000004,74.02170236103929
v3,0.1271986278677692,0.0001393229166665967,-0.015,7.623697916666658e-06,0.0005000000000000004,45.701741239660656
v4,0.11923690596150581,-1.5585937499646488e-05,-0.0545,2.1679687500002225e-06,0.0005000000000000004,32.693498656594564
v5,0.09654389306097286,0.00010899739583285266,-0.037,4.934895833333268e-06,0.0002500000000000002,25.16424842975227
v6,0.11484193948021601,0.00019071614583516034,0.002,1.7154947916666393e-05,0.0002500000000000002,20.071907414052248
vx,0.11362664729474892,-0.00010979166666677843,-0.076,-2.4739583333334945e-06,0.0,37.46322675577729
vy,0.03283800093258417,0.00019643229166665756,0.005,2.8580729166666003e-06,0.0,4.630829730507793
vz,0.06407638290628688,0.00012233072916667902,-0.0225,-1.1718750000008467e-07,-0.00025,30.940883772962007
