,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.020126336150939478,0.00016400026663808382,-0.04,3.205929407059261e-06,0.0,3.0094209185234564
ii,0.022930346467309706,-2.5901576508814867e-05,-0.026,1.6435856414358706e-06,0.0,4.083448925400257
iii,0.033702729888685876,-0.00019573875945644192,0.004,-1.5685931406859675e-06,0.0,0.32589824439218107
avr,0.01306940703023895,0.00011375529113723965,0.0145,-2.416425024164217e-06,0.0,3.4539866229465326
avl,0.021186198126818392,-6.761407192506716e-05,-0.0265,2.3935106489350944e-06,0.0,0.6478459726735228
avf,0.02328244957999254,0.00014200246642046292,-0.0115,3.95793753958286e-08,0.0,1.451578612635277
v1,0.027299922318569696,9.007432590130282e-05,-0.016,-3.72671066226715e-06,0.0,5.442385351212118
v2,0.028876485986939968,-0.00032362180448611245,0.0205,1.2415425124154558e-06,0.0,9.049069522247459
v3,0.04200326721304133,0.00015090574275734085,-0.001,-3.424657534246749e-06,0.00025,6.316780191374709
v4,0.0697914753545644,-0.00028272172783006525,0.011,-3.593390660934019e-06,0.0002500000000000002,8.965890973919905
v5,0.09089669414399686,0.0002004091257558119,-0.039,-4.0829250408293915e-06,0.0002500000000000002,9.31030991737624
v6,0.028131215634401636,1.486934639793651e-05,-0.015,-2.9163750291643197e-08,0.0,4.814341029318165
vx,0.02468917471297738,-9.92567409926334e-05,-0.0345,-1.4790187647897124e-07,0.0,5.407635937760857
vy,0.013207873735782671,0.000168024864180991,-0.017,3.437156284371649e-07,0.0,0.25146779098068456
vz,0.01977811658474765,-0.0001342949038432714,-0.0385,2.306019398060139e-06,0.0,1.3305012641560534
