,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04325623251478886,4.494550545002593e-05,-0.0195,-4.605789421057883e-06,0.0002499999999999998,12.880214348244415
ii,1.3202628278161737,0.00022931040228476926,0.158,-2.7326434023264484e-05,0.0,6.352516343809068
iii,1.0596200986859998,0.00015299720027386066,0.213,-2.2716478352164595e-05,-0.00024999999999997247,5.684246403170599
avr,0.4168550758025973,0.0001030230310303578,-0.035,1.596507015965047e-05,0.0,8.198156300522637
avl,0.22135898636988405,0.00022948121854472967,-0.082,9.05326134053251e-06,0.0002500000000000002,7.693407733515839
avf,1.1791245280885918,0.00019195997067672962,0.196,-2.501833150018341e-05,0.0,2.8594632985161126
v1,0.24195568659221167,-9.533213345145119e-05,0.003,1.1759240742592487e-05,-0.0002500000000000002,37.672296342240635
v2,0.14538465807499842,0.00010578942105849788,0.011,2.0497950204978677e-06,-0.0002500000000000002,32.547098418859086
v3,0.8136068736306667,3.825034163426501e-05,-0.1685,-2.7432673399326695e-05,0.0002500000000000002,7.926692334078545
v4,0.16367933898896164,-0.0004129337066298398,0.0355,1.3477818884778507e-06,0.0005000000000000004,24.461077669684073
v5,0.33502460964653796,-0.00018064026930867335,0.03125,4.168333166683286e-06,0.0005000000000000004,61.7315930684365
v6,0.22099713762436532,-0.00023894277238817595,0.041,6.7180781921806905e-06,0.0002500000000000002,26.192744807105704
vx,0.08823147626673865,0.00027160617271606034,-0.0495,-8.665800086657309e-07,0.0002500000000000002,29.622359079491325
vy,0.7147814427449257,7.955454454310983e-05,0.118,-1.9718861447188424e-05,-0.00024999999999997247,4.495994856331107
vz,0.08088955114910595,3.98668466479676e-05,0.044,-7.226360697263617e-06,0.0,3.5295511613234467
