,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,12.002134982900897,-0.0003517968749735597,0.7765,-7.350043402777902e-05,0.00024999999999986144,7.772540791043207
ii,1.6678171871754928,3.463541667904052e-06,0.0155,1.836588541666616e-05,0.0002500000000000835,9.164161283557151
iii,19.59172051821094,3.5052083340120404e-05,-0.0415,9.187282986111059e-05,0.00024999999999986144,16.083769796824527
avr,1.9373432301871945,-0.00021609374999591714,-0.43,2.7562934027777764e-05,-0.000250000000000028,4.206636580337062
avl,15.379857879432507,5.821180553888954e-05,0.7455,-8.268663194444424e-05,0.0,9.396346975433174
avf,7.628846367649901,0.00024615451390695356,0.17,5.5117187500000146e-05,0.00024999999999986144,10.803107751047747
v1,3.2466882645280455,0.0002995529513816735,0.3375,-2.8862847222223572e-06,0.00024999999999986144,28.036827605486103
v2,3.0946980482661997,0.00021461371527410926,0.525,-1.1139322916666739e-05,0.00024999999999997247,81.68181803233772
v3,8.284848626093021,0.00026301649305303913,1.05,4.9331597222220976e-05,0.0002500000000000835,63.20733202475449
v4,19.25879682057819,0.0002464800347165068,-0.1955,8.624565972222143e-05,0.0002500000000000835,26.32563436837896
v5,3.8172113621926402,0.00034842013890841147,0.316,1.4207899305555591e-05,0.00024999999999997247,5.244320061796851
v6,4.025681122162297,0.000273554687496376,0.275,1.2673611111110838e-05,0.0002500000000000002,3.918529653243766
vx,2.24082705952451,7.712673611919862e-05,-0.5455,2.043619791666708e-05,0.00024999999999986144,3.2995603092486636
vy,0.6627757054765246,0.0002831510416664559,-0.0675,1.8446180555555786e-05,0.00024999999999997247,5.964368472312222
vz,1.8955480599661356,-0.0001499175347105646,-0.706,1.4950086805555488e-05,-0.00024999999999997247,12.29595179419095
