,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.09498311860886399,0.0002373304336247718,0.047,9.265740092657333e-06,0.0,3.902189868381375
ii,0.27284495188187413,-0.00017099956670631734,0.025,1.790029330400298e-05,0.00024999999999997247,1.600830984080629
iii,0.0816485434460418,0.00015319301403016026,-0.009,8.628303836282949e-06,0.0,8.573306925065438
avr,0.16349169797771462,0.00021824067593564727,-0.0415,-1.3584058260840645e-05,0.0,0.6334148127032355
avl,0.020131761796877107,7.50924907507355e-05,-0.035,3.187181281870262e-07,0.0,5.842728713391053
avf,0.15350825334910578,0.00022219028097579004,-0.011,1.3259090757590746e-05,0.0002500000000000002,4.115421128468656
v1,0.016695644653966547,-1.7685731427030506e-05,-0.0195,-9.999000099990558e-07,0.0002499999999999985,6.541762712094748
v2,0.10794731125375275,0.00017890710928887638,-0.0205,-7.338849448388345e-06,0.0,32.90620813793957
v3,0.06965284971505768,2.868463153666744e-05,-0.08,-2.0602106456021364e-06,0.0,28.215477329769374
v4,0.06647052729898546,-0.0002493917274935695,-0.0435,-3.149685031496796e-06,0.0,17.31751656154859
v5,0.5980475664935742,-0.0001566093390710875,-0.0105,-2.0308385828083905e-05,0.0,2.055075005882268
v6,0.013931552128601352,-2.1972802720349283e-05,-0.006,2.5518281505182246e-06,0.0,0.44288724121542655
vx,0.03094277816377969,6.79432056805421e-05,0.038,3.899610038996173e-06,0.0,1.7833257432732834
vy,0.015627637083822234,0.0001897226943978643,0.012,3.8975269139751535e-06,0.0002500000000000002,2.550096686332906
vz,0.03893568735408677,-0.00022077375595640133,0.02,-3.905859414058532e-06,-0.0002500000000000002,4.181366449968873
