,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.2619656751543527,-0.00023813368055867768,0.1395,1.4568142361111359e-05,0.0,1.935414686423094
ii,0.7550165204609152,0.00023685763889206895,0.015,1.3302951388889135e-05,0.0,1.2023475307367582
iii,0.22866918840148695,-0.00023240885416448968,-0.0115,-1.2673611111111767e-06,-0.00024999999999997247,2.0007882186214645
avr,0.4513377428650243,-0.00022728298611121776,-0.0795,-1.3932291666666633e-05,0.0,0.6567246180995359
avl,0.05662561552142959,0.00016630642361132437,0.031,7.925347222222098e-06,0.00025,1.859295684241042
avf,0.4262924880494152,0.00019789930556007802,-0.041,6.022135416666671e-06,0.0,1.096973048646929
v1,0.058913275332960195,3.915798611235593e-05,0.046,7.960069444444437e-06,0.0002499999999999998,7.359359886344104
v2,0.1322789844638887,0.0001711762152762167,0.066,8.14019097222203e-06,0.0002500000000000002,26.90256060448567
v3,0.054346016569407324,-0.0001442534722227319,0.028,3.2573784722222167e-06,0.0002500000000000002,13.881440946124584
v4,0.1358971685668229,-0.00022999565972261975,0.0495,1.3776041666666845e-05,0.0,1.0664134705355466
v5,0.10592049498502193,-8.756076388417108e-05,0.063,1.0967881944444115e-05,0.0002500000000000002,3.489414999369667
v6,0.06261903899390622,-0.00013855034722320248,0.013,9.537760416666758e-06,0.0,0.7946818953442281
vx,0.016337232032385084,-0.00014527777777792732,0.012,2.486979166666649e-06,0.0,1.3557911648785417
vy,0.050153946228267736,0.0002373263888887156,-0.063,-6.888020833333122e-06,0.0,1.1413557132371521
vz,0.03490069957061562,-6.529947916804972e-05,-0.028,-4.236111111111031e-06,-0.0002500000000000002,6.562021546135136
