,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.08003294737131296,-6.281684027529039e-05,0.031,-5.581597222222364e-06,0.0,1.7698018346579758
ii,0.046031160860312725,-0.00017620225694482154,0.0445,-3.502604166666698e-06,0.0,2.2923535961859796
iii,0.02524933218693371,-9.32074652788126e-05,0.021,2.074652777777652e-06,0.0,4.705402106336883
avr,0.056715036886982255,0.00011849826388740591,-0.02,4.54644097222209e-06,0.0,1.0122194282464145
avl,0.041140611104816226,-0.00022496093750109034,0.016,-3.8346354166666355e-06,0.0,2.6130089387574906
avf,0.015617284672541363,3.982638888913238e-05,0.0105,-7.118055555555652e-07,0.0,3.0776467602599595
v1,0.02119071070896602,-0.0001342361111117337,0.018,4.236111111111044e-06,0.0002500000000000002,2.5283611135521356
v2,0.04894536089861896,0.0002376822916666618,-0.0275,4.151475694444426e-06,0.0005000000000000004,26.819465369923194
v3,0.07620975642962816,-0.0003169140624999427,-0.008,1.4626736111110823e-06,0.0005000000000000004,36.38560689740363
v4,0.04683983329873475,-1.5516493055710218e-05,0.004,3.7673611111110856e-06,0.0002500000000000002,20.54527070021698
v5,0.050415960506831524,0.00023598958333479763,-0.0155,-2.671440972222146e-06,0.0,3.6319053583079546
v6,0.10206653509098898,-0.00018481336805463476,-0.0145,-8.077256944444419e-06,0.0,0.5325774617819042
vx,0.09219390647482645,-3.6692708332386805e-05,0.0535,-6.516927083333219e-06,0.0,1.972027980649639
vy,0.022346330466806213,0.00024129774305543293,-0.0345,3.320312499999967e-06,0.0,1.85326515271479
vz,0.02722066003435257,-0.00024486111111108363,-0.0225,9.201388888888805e-07,-0.0002500000000000002,10.539576802913627
