,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.010096830013504707,-0.00011062065972204133,-0.013,-3.5655381944444258e-06,0.0,1.252049483851315
ii,0.1944753533504261,0.00022031250000221814,-0.0375,1.208333333333327e-05,0.0,2.9363573084506123
iii,0.22690497708429297,0.00017425781249855345,-0.0535,1.5659722222222386e-05,-0.00024999999999997247,0.7202372813211088
avr,0.04555905577863576,0.00017988715277906172,0.0145,-4.2556423611111225e-06,0.0,1.9826873675615129
avl,0.06984248060352269,0.00011099392361002436,0.0245,-9.613715277777782e-06,0.0,0.3835086934667088
avf,0.2081514429352686,-6.108506944846643e-05,-0.046,1.38693576388889e-05,-0.0002500000000000002,1.3750010409762254
v1,0.01709377298257244,-9.364149305545888e-05,0.0185,-1.931423611111137e-06,0.0,8.320801554459347
v2,0.09075925882898471,0.0002388194444444255,0.033,-7.252604166666745e-06,0.0,49.11515520931491
v3,0.04032357874505225,8.028645833311843e-05,0.0105,-8.116319444444441e-06,0.0,18.973290173563964
v4,0.010308306821951963,-0.00013889322916667518,0.0025,-3.6848958333333745e-06,0.0,3.0389513514791746
v5,0.01023496563398571,5.402343750000777e-05,-0.0135,-8.007812499999439e-07,0.00024999999999999935,2.1509554788673397
v6,0.011653345813098487,-0.00016476996527765451,-0.01,-2.02907986111107e-06,0.0002500000000000002,2.1889211009418577
vx,0.012969425557578377,7.31553819444623e-05,0.01,-8.528645833333066e-07,0.0,1.5176422287997162
vy,0.056296121328332824,0.00017895399305623588,-0.03,6.1024305555555945e-06,0.0002500000000000002,2.433610628943852
vz,0.01956894838709802,0.00016037760416621745,-0.0325,4.312065972222213e-06,0.0,1.1007634575832395
