,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.009773210025333585,-0.0002173133680553619,-0.017,-1.2196180555555428e-06,0.0,1.5660817534476206
ii,2.4791592319571163,-0.00013168836803449844,0.324,3.2686631944444085e-05,0.0,13.908555616366554
iii,2.36469842186321,4.763020834311414e-05,0.3825,3.3906249999999737e-05,0.0,7.403250618841314
avr,0.6532111628008722,-0.00013038194444862147,-0.1395,-1.573350694444433e-05,0.0,5.836962862872863
avl,0.5674459954586093,0.00013373697916962556,-0.217,-1.7565104166666783e-05,0.0,0.8954053402271797
avf,2.41948239024005,-4.257812501711198e-05,0.353,3.3292100694444366e-05,0.0,10.320737027704372
v1,0.2029535542059323,-0.00028661892360920207,-0.042,-1.1171875000000077e-05,0.0,9.182216468051742
v2,0.2803529373455405,-4.1671006947511835e-05,-0.0745,-1.5512152777777744e-05,0.00025,19.443095895674826
v3,0.4564954630680776,4.9305555554451655e-05,-0.064,-2.2970920138888872e-05,0.00025,20.10942282534679
v4,0.14365989437931032,-0.00013987847222251315,-0.0415,-1.0199652777777845e-05,0.0002500000000000002,18.55548320690706
v5,0.16882990043146148,-0.00018383680555645812,-0.122,9.884982638888973e-06,0.0,27.401499567651037
v6,0.15575958896005299,-8.61545138831476e-06,-0.068,-3.977864583333354e-06,0.0,29.08671161815549
vx,0.18245096935280453,-5.5633680553493186e-05,0.031,5.0434027777778194e-06,0.0,22.682391439420876
vy,1.1482281167167976,7.946614583469279e-05,0.2525,2.1644965277777548e-05,0.0,8.157424803368697
vz,0.028518786700899953,0.0001596180555550515,0.014,5.983072916666715e-06,-0.0002500000000000002,6.994109251243054
