,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.021117552641894907,-0.00012549913194463406,-0.0245,1.1827256944444845e-06,0.0,5.742211591500466
ii,0.45541523206595436,1.6731770833589338e-05,-0.078,-1.8344184027777696e-05,0.0,1.2804488196298496
iii,0.5193433645256792,0.00012345920138483846,-0.099,-1.9526909722222455e-05,0.0,5.1308737338508
avr,0.10844198016887249,4.4856770833042306e-05,0.0395,8.587239583333474e-06,0.0,1.9647050786625675
avl,0.15638866162941648,0.00013421875000443813,0.0555,1.0347222222222409e-05,0.0,4.955702226305781
avf,0.4820933638730398,-0.00017997829861183013,-0.0945,-1.8940972222222686e-05,0.0,2.348197853442958
v1,0.06791314428083935,-2.4357638889184193e-05,0.0465,1.7795138888898591e-07,0.0002500000000000002,25.40786731594063
v2,0.12090255543701313,2.387152777907817e-06,0.025,3.062065972222297e-06,0.0005000000000000004,44.57592831325651
v3,0.07194862902595875,0.000340004340277852,0.0205,3.8628472222240975e-07,0.0005000000000000004,17.9722543130317
v4,0.045710489533945,0.0001331032986113205,0.0295,1.931423611112356e-07,0.0002500000000000002,8.033186597588312
v5,0.019167563913594487,0.00015851562500011278,0.0295,2.673611111111137e-06,0.0,0.6052082035444549
v6,0.025486638725779408,-0.00019911458333167343,0.0415,3.5199652777777697e-06,0.0,0.27962791398905906
vx,0.018328743068150605,-0.00014558159722007855,0.0,2.8255208333333214e-06,0.0,1.2367920692949768
vy,0.13024755924697784,0.00010972656249824979,-0.0705,-8.513454861111251e-06,0.0,2.764437705995524
vz,0.015991123747575466,6.440972222437138e-06,-0.0095,-8.615451388889065e-07,-0.0002500000000000002,4.440236441180248
