,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.036603806434451394,1.2586805553682595e-05,0.0075,-3.891059027777754e-06,0.0002500000000000002,5.497097066950666
ii,0.09580518563980493,4.449218749985605e-05,-0.013,7.582465277777938e-06,0.0,0.6595099810521331
iii,0.16063783523041755,3.22352430546758e-05,0.083,1.1473524305555416e-05,-0.00024999999999997247,6.500307405871819
avr,0.026035428305216296,-4.611545138870719e-05,0.0045,-1.8446180555554948e-06,0.0,1.5235805048675506
avl,0.07467261262265369,0.0002400651041694299,-0.0505,-7.682291666666646e-06,0.0002500000000000002,5.878350647990276
avf,0.119069829456213,-0.00021289062500025397,0.033,9.531249999999813e-06,0.0,2.1169288007151073
v1,0.03671782650640192,-9.84895833338541e-05,-0.0655,-7.528211805555612e-06,0.0,0.4087286113383701
v2,0.20559422342449588,-0.00015535156249353704,0.006,-1.2450086805555446e-05,0.00024999999999997247,44.2384719907296
v3,0.16286120616114177,-0.00016157552083212272,-0.01,-1.0798611111111143e-05,0.0002500000000000002,29.931750407993885
v4,0.09674422844409698,-0.00021430989583318648,-0.041,-9.882812499999848e-06,0.0,3.7213821810426135
v5,0.09746799853616506,6.357638888813176e-05,-0.0755,-1.0407986111111444e-05,0.0,0.8596047317845259
v6,0.059455231165394404,-0.00017848090277698488,-0.0455,-8.951822916666502e-06,0.0,0.5551099163373817
vx,0.010946585077991467,-3.869791666624347e-05,0.007,1.208767361111111e-06,0.0,0.9207966789957014
vy,0.08950968510380554,0.000195789930555389,0.0495,4.407552083333236e-06,0.0,0.9162194290015743
vz,0.00781391520234758,0.00017769965277801406,0.015,-2.1636284722223045e-06,0.0,0.7651150779516581
