,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.10288203117737779,0.0004730989583318127,-0.1005,5.349392361111155e-06,0.0002500000000000002,4.511357003185797
ii,0.20730921462649587,-5.6406250001493664e-05,0.1485,1.9965277777780146e-07,0.0,1.7661663772740919
iii,0.5089365869859013,-0.0001542925347228515,0.302,-5.154079861111132e-06,-0.00024999999999997247,5.293876657794465
avr,0.027893399319524288,0.00019889322916673684,0.0205,-2.7734374999999586e-06,0.0,2.4924940875309987
avl,0.25403006168531816,5.98828125042234e-05,-0.2115,5.25390625000004e-06,0.0002500000000000002,3.883339828681536
avf,0.3324200234184969,0.0001221440972187638,0.241,-2.4848090277777572e-06,0.0,2.693482791228443
v1,0.048028968203700485,1.2630208344801413e-06,0.01,-2.0811631944443545e-06,0.0,12.61237677763544
v2,0.18008813945531452,-0.0003506380208342649,-0.0145,3.3181423611111357e-06,0.0,40.523089238316444
v3,0.08526695214618805,8.589843749962606e-05,-0.007,5.642361111101033e-08,0.0,22.57500715912145
v4,0.0501279459718774,2.9943576388827927e-05,-0.0105,-1.4279513888888647e-06,0.0,9.34377155083174
v5,0.03644132115448991,0.00025016927083372335,0.006,-2.7777777777777788e-06,0.0,1.695686947411192
v6,0.04418090304903572,-0.0002485243055545781,-0.0205,-1.0199652777777627e-06,0.0,1.7167656345806204
vx,0.04725816708857557,-0.00018962673611161665,-0.0815,4.383680555555523e-06,0.0,2.557351169871353
vy,0.13990910024503744,-4.383680556748177e-07,0.166,-8.311631944443626e-07,0.0,2.1511647941686216
vz,0.029118262419464278,0.0002646657986111993,-0.0575,2.2395833333333745e-06,0.0,6.07602275189168
