,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.014304991379682282,-0.00018957899305542433,-0.038,-2.701822916666714e-06,0.0,0.37428177931574835
ii,0.032394104386544255,-0.00022051215277786888,-0.026,1.6124131944444191e-06,0.0,4.4729822334773655
iii,0.048864324650268826,0.0001491232638876054,0.0265,4.309895833333317e-06,0.0,2.6206393030831494
avr,0.011112411044846374,-4.338975694443341e-05,0.01,5.468750000000152e-07,0.0,1.763620112371582
avl,0.023520203835793955,-9.100694444380004e-05,-0.048,-3.5004340277777595e-06,0.0,0.38301859001225425
avf,0.03704963417332388,2.243489583207961e-05,-0.009,2.9578993055555325e-06,0.0,3.4615943102182314
v1,0.024835988347316953,1.3940972222877188e-05,0.0055,-3.917100694444424e-06,0.0,2.3378364377242202
v2,0.02324079003956996,-5.0598958333524786e-05,-0.0045,-3.7738715277777805e-06,0.0,3.0034321060230926
v3,0.013199862955099003,0.00019210937499997675,0.0165,-1.6145833333332899e-06,0.0002500000000000002,2.885896910489453
v4,0.04669259340076992,-4.2413194444598676e-05,0.0305,2.7191840277776422e-06,0.0002500000000000002,4.417545807529856
v5,0.4009782200449566,-0.00017865885416842926,0.25275000000000003,2.027126736111129e-05,0.0,5.339560063170559
v6,0.019990889042984065,0.00024853298611137115,-0.0305,2.3654513888888572e-06,0.0,2.9072117101944697
vx,0.05668433229466066,4.344184027852154e-05,-0.0465,-5.742187500000117e-06,0.0,2.7871724045523547
vy,0.03995063588028326,-5.8932291667052446e-05,0.037,5.8355034722222015e-06,0.0,2.8090039527660196
vz,0.06584678439847197,0.00015542968749840898,-0.0495,-6.265190972222007e-06,0.0,1.7442269323976902
