,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.9078431160034757,-6.863281250905342e-05,0.299,-1.0781249999999811e-05,0.0,7.498218487029159
ii,0.703601606152836,-0.00021618923611154236,0.12,2.3546006944443086e-06,-0.00024999999999997247,3.1531117115652925
iii,0.6701268229695237,-4.071180554983046e-06,0.173,1.3142361111111175e-05,-0.000250000000000028,2.2723779353473508
avr,1.1384566922906585,-3.67838541605078e-05,-0.258,4.210069444444411e-06,0.0,5.051254212979146
avl,1.1129545428234298,-0.0002805815972180055,0.1795,-1.1955295138888975e-05,0.00024999999999997247,4.08339956699857
avf,0.20977173778711417,0.00013978298611095838,0.0955,7.74522569444451e-06,-0.0002500000000000002,0.534403749425041
v1,6.346387754030857,-8.867621528029721e-05,0.6797500000000001,-7.408637152777836e-05,0.00024999999999986144,8.807790855479432
v2,0.9017050396972826,0.00022857638888184096,0.2625,-2.1462673611117535e-06,0.0002500000000000002,20.478539264469518
v3,0.6833743182413978,-0.00017058159721810098,0.3,5.883246527777762e-06,0.0002500000000000002,7.9432588000168804
v4,3.1211593257763206,1.1059027793905426e-05,0.07375,-4.128472222222252e-05,0.0002500000000000835,2.1362287404140665
v5,0.4750342981219844,-0.0001493359375027079,0.139,1.4142795138888056e-05,0.000250000000000028,3.119618741769219
v6,6.441408695758704,2.2647569430238796e-05,1.2635,6.893012152777868e-05,0.0002500000000000002,5.04402112880973
vx,8.904775941081507,-9.813368041622107e-06,0.626,8.518012152777914e-05,0.00024999999999997247,5.154789235467507
vy,8.047031223807378,-5.5581597230337215e-05,-0.066,7.628038194444474e-05,0.0,2.251189116499433
vz,0.22741553200606957,3.212673611033547e-05,0.0015,-1.3710937499999994e-05,-0.00024999999999997247,0.8514366763112476
