,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.886745696628635,-0.0001722244442347275,-0.106,3.10364796853644e-05,0.00024999999999997247,13.426076486685163
ii,1.176603007934777,-6.654751192820443e-05,0.06075,3.0319884678198624e-05,0.00024999999999997247,7.921599694083697
iii,0.060214802051119315,-3.1388527814352126e-05,0.0005,-7.186781321868009e-07,0.0,1.8078407537595316
avr,1.0166004005696663,0.00012019631370146751,0.033,-3.067401593174001e-05,-0.00024999999999997247,10.029829535991528
avl,0.17937156920787867,0.00011048478485454841,-0.1185,1.5879662033796912e-05,0.0,5.733179570961121
avf,0.39675746901718,-0.00022791054228615828,0.104,1.4800603273005453e-05,0.00024999999999997247,2.56041206552626
v1,0.03084266687945277,2.656817651707128e-05,-0.032,-1.5290137652901687e-06,0.0,2.5806675802556223
v2,0.11664124699650832,-1.949805019015e-06,-0.02,3.7975369129754073e-06,0.0002500000000000002,62.88842648383525
v3,0.19380087629853815,0.00010299803353155822,-0.0425,-1.597756890977641e-06,0.0002500000000000002,73.4562304137216
v4,0.1779687490077849,0.00014351481518417244,-0.0875,-9.082425090824433e-07,0.0002500000000000002,67.03566676698262
v5,0.19970703124350497,0.00017563660300688125,-0.0465,1.2142535746425383e-05,0.0002500000000000002,37.191669641872075
v6,0.06868964896601266,6.782238442842668e-05,-0.0455,1.60400626603995e-06,0.0002499999999999985,16.071010314761097
vx,0.08411413331930008,-8.2075125827606e-06,-0.0315,3.555894410558966e-06,0.0,21.52176678861844
vy,0.17389768222192659,0.00015602189781266785,0.147,5.828583808285696e-06,0.00024999999999997247,4.581537362874906
vz,0.016887671676392345,0.00019534296570339755,0.0,-2.2810218978102154e-06,0.0,5.329343987705996
