,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.026727815620483007,2.696614583340245e-05,-0.01,-2.0442708333333164e-06,0.0002500000000000002,7.387049805316543
ii,0.03880701425448978,-9.348958333306783e-05,-0.028,-2.623697916666645e-06,0.0,13.997890506126707
iii,0.015907809006076735,0.0001395833333332815,-0.01,-5.729166666666151e-07,0.0,10.461656005641292
avr,0.028781442341384123,3.210937500013255e-05,0.02,2.3372395833333045e-06,-0.0002500000000000002,8.223493994824047
avl,0.011629386678992243,-0.00019708333333336094,0.0045,-7.291666666666629e-07,0.0002500000000000002,5.315758025538053
avf,0.020679360542818524,0.00011819010416697151,-0.018,-1.608072916666674e-06,0.0,10.082269521211218
v1,0.05442429922002021,0.00015815104166661442,-0.0105,-1.067708333333429e-06,0.00025,39.57219190554001
v2,0.0486745405666412,8.720052083330538e-05,-0.007,-3.971354166665093e-07,0.0,30.921716206583696
v3,0.07484083392019443,-3.851562500011148e-05,-0.016,3.4765625000000854e-06,0.0,41.38477155946948
v4,0.10229190416606339,1.7877604166647804e-05,-0.0275,7.923177083333323e-06,0.0002500000000000002,38.54281182775283
v5,0.10667713639647905,0.00022257812499994979,-0.036,3.9583333333333485e-06,0.0002500000000000002,31.164162868194516
v6,0.1060050694943519,0.00036841145833325847,-0.0395,3.4830729166668065e-06,0.0002500000000000002,27.65846415515545
vx,0.09739583217803373,0.0003342187499999793,-0.03,4.772135416666897e-06,0.0,26.07321582998449
vy,0.022685306496113774,0.00027579427083338203,-0.0125,3.5156249999999597e-06,0.0,11.734021446516353
vz,0.016859355534663494,0.0002104817708333455,0.011,-5.084635416666715e-06,0.0,12.633352359024935
