,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.01913876470051965,1.4583333333417803e-05,-0.0215,1.605902777777764e-06,0.0,3.9636856967228242
ii,0.017170803116077663,-2.1905381944401085e-05,-0.016,3.6827256944444875e-06,0.0,3.9948071421407945
iii,0.008921075465596506,0.00019333767361121693,0.001,2.0703125000000118e-06,0.0,0.42333345809277967
avr,0.01591509334924653,0.00025524305555559137,0.0245,-2.6410590277777907e-06,0.0,3.946651229378628
avl,0.009750301350110428,1.659288194495353e-05,-0.0085,-2.3220486111115955e-07,0.0,1.0757357209923881
avf,0.008276819393069932,0.0002142881944447121,-0.003,2.8689236111111345e-06,0.00024999999999998634,1.0713768725154753
v1,0.02056671602197302,0.00017811631944419427,0.015,-3.988715277777991e-06,0.0002500000000000002,4.3782250221779995
v2,0.055682979118335196,0.000470490451389187,-0.0095,-3.1684027777777226e-06,0.0002500000000000002,20.209910688214464
v3,0.0462976528393493,-0.00024456163194443685,-0.025,-1.0980902777777051e-06,0.0005000000000000004,10.547280090989732
v4,0.053404764523775385,-0.00016843750000000748,-0.033,2.473958333333236e-07,0.0002500000000000002,8.577129262473097
v5,0.05135539408770493,-8.075954861095589e-05,-0.032,4.6657986111112396e-07,0.0,8.668903598756124
v6,0.038414944720423096,0.0002567230902776203,-0.0295,1.0590277777777425e-06,0.0,7.595319815943325
vx,0.04469418920480661,5.133680555508677e-05,-0.048,-1.9270833333334203e-06,0.0,5.80900563545757
vy,0.016869752556253267,-0.00022736545138888101,-0.0015,2.170138888889156e-08,0.0,2.990931900372824
vz,0.05928536499165647,8.228298611237961e-05,0.0105,-5.256076388888829e-06,-0.0002500000000000002,2.2110037494317485
