,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,2.0225671862455874,6.118489584916518e-05,-0.1255,4.802300347222208e-05,0.00024999999999997247,1.9506114985510634
ii,0.9830610193898224,7.682291660490051e-06,-0.1285,3.345920138888875e-05,0.0,3.05717984557301
iii,0.21769710063099001,-0.00011638020833568115,-0.068,-1.4570312500000042e-05,-0.00024999999999997247,1.7422820173967177
avr,1.4483734216895414,-0.0002838324652701489,0.17125,-4.074001736111096e-05,0.0,2.0090531814289454
avl,0.8743488171937496,-0.00016989149306029908,-0.006,3.129340277777764e-05,0.00024999999999997247,1.1726534362317826
avf,0.09470751247817841,0.00011909722222141861,-0.0545,9.442274305555531e-06,0.0,1.9209262433497516
v1,0.3786773402988227,2.4882812496216198e-05,-0.142,1.1946614583333478e-05,0.0,4.837971969928656
v2,0.45281927564228563,4.8368055551907755e-05,-0.052,1.4151475694444175e-05,0.0,5.799836134674084
v3,0.08977207744087023,0.0003011848958347457,-0.051,9.168836805555634e-06,0.0002500000000000002,16.885641800405054
v4,0.28241475036853,5.2543402779902043e-05,-0.07,2.2832031249999917e-05,0.0002500000000000002,25.155399578485234
v5,0.2685255981013467,0.0002649435763835123,-0.0245,2.0509982638888898e-05,0.0,3.59386735672425
v6,0.10574088957804795,0.00021764322916495156,-0.053,1.4040798611111167e-05,0.0,1.980711755157519
vx,0.020823569882241686,-7.559461805553627e-05,-0.013,4.264322916666699e-06,0.0,2.773039483852342
vy,0.20282010973958223,-6.250000001680635e-06,0.004,-1.0839843749999726e-05,0.0,1.1322374105976147
vz,0.0860379241344718,-3.949652777702249e-05,-0.005,-5.781249999999919e-06,0.0,2.030501093828755
