,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.021708571418165942,0.00020298611111108322,-0.0255,2.3003472222221394e-07,-0.0002499999999999933,2.232425756682832
ii,0.017859017679091597,-0.00021828559027851398,0.003,-1.1263020833333538e-06,0.0,0.6858930060805306
iii,0.016498869213815496,0.0002832118055548287,0.0115,-1.3585069444444411e-06,0.0,1.0147513204108098
avr,0.015646306820456563,0.0002553385416665893,0.0165,4.5138888888892075e-07,0.0,1.2489248419524266
avl,0.014654596185421436,-0.0001980468750003605,-0.004,8.072916666666213e-07,0.0,1.4464113419983204
avf,0.011744785590611853,-0.0001879557291661976,0.0155,-1.2456597222222138e-06,0.0,0.2557346972293555
v1,0.013317378891742991,0.00014921440972215963,0.0035,3.9062500000027135e-08,0.0,1.3163195398529788
v2,0.03569425357874213,4.071614583315051e-05,-0.0215,-3.56119791666668e-06,0.0,13.297534638379457
v3,0.040296078817809236,2.9231770833077054e-05,-0.0335,-1.6623263888888984e-06,0.0,10.113963380722021
v4,0.06392160693632513,9.794704861183758e-05,-0.027,-4.663628472222224e-06,0.0,6.562190161104034
v5,0.054755852254718636,0.0001843663194445992,-0.0155,-3.470052083333392e-06,0.0,4.049357792008773
v6,0.02979595838540197,8.322916666675443e-05,-0.018,-1.3585069444444574e-06,0.0,2.665821431788587
vx,0.043170967075384675,5.100260416657646e-05,-0.0025,-1.5429687500000318e-06,0.0,3.581832036794661
vy,0.012368193168279322,-0.00016382378472275033,0.0165,-1.536458333333342e-06,0.0,0.3648694222741772
vz,0.006661868210669319,-0.00022852430555575016,0.01,1.1848958333333084e-06,0.0,0.7004914902315211
