,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.050494967004076144,-6.0047743056143074e-05,-0.0335,-2.923177083333327e-06,0.0,4.717329048721336
ii,0.0289773329460447,-0.0001496267361112968,-0.008,-2.1484374999999895e-06,0.0,3.1849153922783406
iii,0.012442394318814524,-6.892361111369661e-06,0.004,7.747395833333528e-07,0.0,0.39349549275382445
avr,0.03661821336514368,-0.00014569444444416572,0.024,2.5347222222221932e-06,0.0,3.80695224176767
avl,0.024237282569904397,-0.00023573350694445542,-0.0155,-1.8489583333333222e-06,0.0,1.7601156772292255
avf,0.008099236390421894,-0.0001227690972220961,-0.008,-6.879340277778321e-07,0.0,0.7826176251844357
v1,0.053690736717116064,-0.0002632378472221847,0.05,-5.4492187499999635e-06,0.0,4.602288335105764
v2,0.046551936219389994,0.0002857855902784093,0.0335,-3.747829861111087e-06,0.0002499999999999985,8.946315735119487
v3,0.09576523184255042,0.00020702690972310484,-0.022,-7.597656250000032e-06,0.0002500000000000002,8.212596066613635
v4,0.10848964552604277,-0.00010493055555491265,-0.0005,-7.532552083333429e-06,0.0002500000000000002,9.39129919609626
v5,0.0862861341598688,-8.707899305804997e-05,0.0135,-6.705729166666657e-06,0.0002499999999999998,9.169116050404918
v6,0.04983685024309683,-9.148871527705364e-05,-0.003,-5.375434027777802e-06,0.0,5.77031250493265
vx,0.02282872559842467,0.00024088975694450552,-0.0385,6.684027777777675e-07,0.0,6.468135701554472
vy,0.037804183585916376,-0.00023138888889048565,-0.0245,5.920138888888903e-06,0.0,1.7352970311104003
vz,0.01038409836556781,-7.387152777883148e-06,-0.0105,8.789062499999559e-07,0.0,2.1998277104164554
