,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.12811772013461695,-0.00018680989583267542,-0.076,-2.5917968749999954e-05,0.0005000000000000004,27.70564809954367
ii,0.18239421078632229,1.3554687498692581e-05,0.0345,-3.053385416666665e-05,0.00024999999999997247,6.966826522434924
iii,0.09506500451459286,0.00020101562500051342,0.032,-4.596354166666682e-06,-0.0010000000000000009,18.606618271949163
avr,0.13148930653560978,8.705729166710464e-05,0.0485,2.8229166666666772e-05,-0.0002500000000000002,12.844241704024231
avl,0.06599486836522962,5.619791666678414e-05,-0.0205,-1.0664062500000072e-05,0.0007500000000000007,21.12428324866176
avf,0.10667363114495079,-0.00017118489583126974,0.0485,-1.7578125000000104e-05,-0.0002500000000000002,6.003901322922379
v1,0.430178869083812,-0.00013479166666668368,0.1635,-1.9765624999999835e-05,0.0005000000000000004,241.97020761008113
v2,0.555453936214521,-4.4739583333725385e-05,0.1785,-1.4895833333332948e-05,0.0,356.1169862399221
v3,0.3041126451452891,-6.41796874998376e-05,0.0955,-1.713541666666671e-05,0.0,167.09323020402792
v4,0.0888287083488922,-7.415364583145366e-05,0.0035,-1.900390624999991e-05,0.0002499999999999985,14.02826918734333
v5,0.133677680995821,8.177083333249123e-05,-0.025,-1.8678385416666704e-05,0.0002500000000000002,53.69793529538121
v6,0.19072681502160588,2.052083333326028e-05,-0.037,-2.53059895833333e-05,0.0,70.75569482505598
vx,0.09402823595602322,4.6432291666617635e-05,-0.0425,2.4674479166667175e-06,0.0,68.01482520385976
vy,0.05363108060454015,-0.00020691406249996876,0.015,1.7324218749999748e-05,0.0002500000000000002,10.026136692896218
vz,0.07714389813993092,-0.00018416666666697196,-0.073,5.149739583333339e-06,-0.0002500000000000002,52.30698273991802
