,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1153710529293183,-9.01649305551408e-05,0.0545,3.778211805555567e-06,0.0,6.5554729695347564
ii,0.1214737793785934,0.00025863281250224497,0.0235,8.29861111111087e-06,0.0,6.880438618539452
iii,0.017820020853676663,-0.00023628906249997027,0.019,4.51822916666653e-06,0.0,6.751643006521151
avr,0.11396452118995315,-7.943576388958496e-05,-0.0235,-6.039496527777761e-06,0.0,4.645335002178943
avl,0.03622273148393986,-0.00019684027777822042,0.0285,-3.7326388888885167e-07,0.0,5.126071973256356
avf,0.040766898442280805,0.0004204123263881426,0.002,6.406249999999946e-06,0.0,5.497562455134358
v1,0.04856257216746686,-0.0001280295138887448,-0.0285,-4.863281250000057e-06,0.0002500000000000002,36.544471816726386
v2,0.07319480585549476,-0.00011096354166668965,-0.0435,-3.784722222222206e-06,0.0002500000000000002,44.02725363945744
v3,0.09536478520372911,0.00022002170138682802,-0.0655,-3.5156249999999487e-06,0.0002500000000000002,29.551980732227275
v4,0.07958499102574267,0.00017945312499966033,-0.0595,-4.203559027777853e-06,0.0002500000000000002,19.26968601127497
v5,0.034752469948183144,-0.00017941406250012793,-0.0065,-8.572048611111267e-07,0.0,5.855310742311738
v6,0.016030888108380485,9.108072916668507e-05,-0.0145,-2.187500000000023e-06,0.0,3.02318684468954
vx,0.03255751372691067,0.00014228298611096708,-0.0205,-2.1614583333333578e-06,0.0,5.350935006036779
vy,0.2716695172763155,-0.0001970269097216775,-0.093,1.5201822916666871e-05,0.0,0.3300911055961918
vz,0.005568738218835893,-0.0001462847222222021,0.007,-1.5972222222222687e-06,0.0,0.8812071849128662
