,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.010072336250362707,0.00020833767361097072,-0.003,6.727430555549439e-08,0.0,2.4614639961964255
ii,0.02498451748100813,1.3641493055814364e-05,-0.042,4.1449652777769897e-07,0.0,8.327737876597528
iii,0.021622514240162538,3.3376736108201486e-06,-0.026,3.450520833333798e-07,0.0,6.146439864524873
avr,0.012120775158149986,-0.00012239583333366604,0.026,-2.45225694444389e-07,0.0,3.571816679529105
avl,0.009609723083851851,0.000167834201388784,-0.0005,-1.3888888888887612e-07,0.0,1.8624511701399924
avf,0.020770489673443783,-0.00019471354166672973,-0.0345,3.841145833332908e-07,0.0,6.77176046739118
v1,0.024013185176209415,4.9908854166890515e-05,0.007,2.3220486111110602e-06,0.00025,8.638215019305807
v2,0.022193561088486906,-0.00011512586805546967,0.003,2.703993055555432e-06,0.0002500000000000002,5.058166081515009
v3,0.03463028625028986,-4.131944444813012e-06,-0.0095,-3.6241319444443985e-07,0.0002500000000000002,6.4113937352183985
v4,0.03661073485042864,-0.0003903038194445873,-0.0165,-4.535590277777818e-07,0.0002500000000000002,8.339754137566281
v5,0.0260317650754318,-0.0004183072916670613,-0.028,9.526909722222303e-07,0.0,8.123323138721117
v6,0.014649394252803944,-0.00013560329861107403,-0.035,-3.016493055555592e-07,0.0,6.413455397990236
vx,0.011718707883427333,0.00030105902777776257,-0.021,-4.947916666666707e-07,0.0,3.2693398178010056
vy,0.01848963212445347,0.0004011892361109418,-0.029,-1.2152777777777558e-06,0.0,8.085459309428233
vz,0.009008652124841856,-0.00020862413194539764,-0.002,-2.2699652777778024e-06,0.0,0.5973057530451222
