,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.10235485862792748,-5.073784722205553e-05,-0.098,8.111979166666652e-06,0.0002500000000000002,4.618704475287309
ii,7.08558938656553,2.054687498414128e-05,-0.111,7.078993055555602e-05,0.00024999999999997247,6.146767109622306
iii,5.818489772465918,-4.124131943201203e-05,-0.096,6.266710069444458e-05,0.0,11.34277834304514
avr,2.139122139674624,-0.00014261284722296628,0.055,-3.944661458333329e-05,-0.0002499999999999985,3.3884521634469267
avl,1.1888754917335203,-2.6727430555708125e-05,0.015,-2.7276475694444282e-05,0.00024999999999997247,6.754365905728026
avf,6.426424898988764,-1.0199652762535956e-05,-0.10525,6.672309027777837e-05,0.00024999999999986144,7.5889312629045245
v1,1.125980111225823,0.00026276909721564026,-0.3135,2.6217447916666556e-05,0.0,8.12988856641158
v2,2.262707946276915,5.8120659715638224e-05,-0.2315,3.891710069444437e-05,0.00024999999999986144,10.182206992567954
v3,1.1916530017323053,0.0004303602430541724,-0.25,2.5746527777777787e-05,0.00024999999999997247,9.4388185570176
v4,1.8658990821007417,0.0001921527777855538,-0.2175,3.4531250000000145e-05,0.00024999999999997247,4.8407964577415195
v5,1.7512468133427537,0.00040991319444852545,-0.2435,3.351996527777745e-05,0.00024999999999997247,2.065195721556634
v6,0.20979710103120863,-0.00010745659722153107,0.0685,-4.142795138889002e-06,0.0002500000000000002,1.8328153218110093
vx,1.837313025189554,-0.0003221788194424638,-0.5285,2.996527777777824e-05,0.00024999999999997247,1.518315716027216
vy,0.3473097803542474,0.00017321614583418912,0.0325,-7.868923611111266e-06,0.00024999999999997247,3.6406941745059744
vz,0.12136114845362098,0.00016526475694488135,-0.129,-9.576822916666636e-06,0.0,3.1800253030920937
