,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04060106825098894,0.00012271689497699178,-0.037,7.790887577909171e-07,0.0,7.44132728530925
ii,0.05423265997733441,0.00023106022731066804,-0.0055,6.749325067493125e-07,0.0002500000000000002,8.845940329572128
iii,0.05579185427347368,2.6913975269642712e-05,0.019,-1.0623937606237884e-07,0.0002500000000000002,17.56793876460093
avr,0.03347326051653419,5.186981301853856e-05,0.0185,-7.290937572909341e-07,-0.0002500000000000002,5.032262623828953
avl,0.03461624756781077,-1.8081525181920802e-06,-0.016,4.4995500449956444e-07,0.0,9.472694308052503
avf,0.044856363518799104,0.00013449488384459016,0.0075,2.8122187781229544e-07,0.0002500000000000002,11.521666161596684
v1,0.17181125287557966,-2.7330600294066176e-06,-0.059,1.0328133853281173e-05,0.0002500000000000002,12.744665105072468
v2,0.14218017390641827,0.0002661733826635432,0.0095,7.036796320367883e-06,0.0,28.050261517225227
v3,0.150331221973323,-3.188847781766807e-05,0.001,9.10325634103248e-06,0.0002500000000000002,31.389312651357276
v4,0.26155881584739116,-0.00013856531013723252,-0.019,9.230326967303494e-06,0.0005000000000000004,29.785920478970734
v5,0.22610867233288284,-2.6493184013742763e-05,-0.065,5.707762557077493e-06,0.0005000000000000004,32.16952236772769
v6,0.2529313219972643,1.8643968933123894e-05,-0.01,1.1653001366530024e-05,0.0,14.975865979667013
vx,0.10061434183334413,-0.0002462962037123089,-0.054,2.5705762757057915e-06,0.00025,15.96753154668233
vy,0.0477433930841406,-9.977335599722068e-05,-0.0225,-3.0017831550176943e-06,0.0002500000000000002,6.679335842180507
vz,0.08276530697606345,-6.0131486850499074e-05,-0.0145,-5.6869313068692426e-06,-0.0002500000000000002,15.456291112666552
