,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.10714626921653585,-0.0001860022331090594,-0.025,1.4458970769589685e-05,0.0,2.934769863589564
ii,0.4567939063333334,-3.773372662819799e-05,0.0085,1.4375645768756623e-05,0.0,6.5958273513292625
iii,0.15854946995491828,0.00016352114788561494,0.0565,-8.33250008331023e-08,0.0,10.856201686471783
avr,0.24232927042611094,-0.0001369654701192831,0.02,-1.4415225144152106e-05,0.0,1.8117775648620247
avl,0.01862516308784869,9.165750092662622e-08,-0.0165,7.259690697596894e-06,0.0,4.937449811320711
avf,0.2808859702298493,-0.00018856031063622464,0.0315,7.145118821451433e-06,0.0,8.3763060859411
v1,0.16081075686386223,-1.8314835183173665e-05,0.0925,1.7060793920604719e-06,0.0002500000000000002,101.90274931304971
v2,1.1418300544114885,0.00021195380461755492,0.19,8.255424457554499e-06,0.000250000000000028,695.849296740061
v3,1.5321051715413108,-0.0001394110588941303,0.2245,9.155334466553359e-06,0.0002500000000000002,959.2464645244031
v4,1.017386949830276,-0.00011530930240290602,0.1395,1.5665100156652425e-06,0.0002500000000000002,703.1203690069709
v5,0.24643277046149886,0.00010169399726701566,0.085,5.978568809785737e-06,0.0002500000000000002,132.4001284325315
v6,0.052227341800541685,-0.00027337682898423876,-0.041,3.4204912842049577e-06,0.0,33.26226294706957
vx,0.015168288385587854,-0.0002838507815881468,-0.0205,3.018448155184439e-06,0.0,2.6421022785073256
vy,0.09104542498983971,-6.865146818831805e-05,0.02,2.493500649934982e-06,0.0,4.6756327640505075
vz,0.39914954089850707,-0.00011750074992524827,-0.093,4.33498316834989e-06,-0.0002500000000000002,294.22594993672936
