,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.2190197181006228,-0.00014154834516099166,-0.183,-3.7925374129253945e-05,0.0,12.933307285257746
ii,0.7514465704273842,-1.1498850114219273e-05,-0.066,1.0190647601906683e-05,0.0002500000000000002,107.5677810447692
iii,2.2599527656111067,0.00012949538379655495,0.4665,4.8122271106223006e-05,0.0002500000000000002,170.8279366112893
avr,0.4200208607100605,-5.5840249308418826e-05,-0.07975,1.3869446388694453e-05,-0.00024999999999997247,16.9727087548008
avl,1.5516276906648692,-0.00013545312135529233,-0.3945,-4.3026947305268955e-05,0.0,65.23098355462062
avf,1.2009426251399906,5.8481651833878985e-05,0.126,2.915750091657491e-05,0.0002500000000000002,136.24574505738818
v1,1.1067100512663526,0.00027211028897105747,-0.0705,-3.050528280505241e-05,0.0,66.4340952453915
v2,1.0148797509292418,0.00041325867413181646,-0.068,-2.693272339432686e-05,-0.0002500000000000002,131.68410859654165
v3,1.6043306287766241,2.1556177723161164e-05,0.011,-3.613596973635884e-05,-0.0002500000000000002,61.887785748334004
v4,0.45735691729617706,1.1619671365280813e-05,-0.05,-1.6285871412858522e-05,0.0,21.084729733309345
v5,1.202739736685596,-0.00032887544579503566,-0.0915,-3.3300836583008166e-05,0.0,11.841053034565732
v6,1.0624234592902648,8.057527580896526e-05,-0.132,-3.350914908509085e-05,0.0,16.31013216118101
vx,0.15149033700357462,-0.00012165866746799886,-0.1055,-6.743075692430728e-06,0.0,11.829560744251609
vy,1.5650872104818574,7.853381333866149e-06,0.411,4.1522931040229206e-05,0.000250000000000028,86.00081569689226
vz,0.03251726354652034,0.00013267423257688418,0.022,2.603906276038694e-07,0.0,12.032155948391202
