,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07364216110486049,0.0001164016233892736,-0.012,-1.910175177040618e-06,0.0,3.1751562143927967
ii,0.03540387246547745,-0.0001927516875801764,-0.004,-5.119683604588535e-06,0.0002500000000000002,2.2755874286107582
iii,0.06541789422616814,0.0003729138195228017,0.0105,-3.209508427547829e-06,0.0002500000000000002,1.7473750205828167
avr,0.03815900989722941,1.519339876659827e-05,0.0085,3.512341077566528e-06,-0.0002500000000000002,2.3564779914625262
avl,0.06066507241660619,-0.0003900018635851059,-0.02,6.626081914937407e-07,-0.0002500000000000002,1.7572122761363014
avf,0.03199447268011116,-0.0003973992628487773,0.021,-4.156831076324211e-06,0.0002500000000000002,1.2417623054369757
v1,0.02180590671683658,-2.697540067094672e-05,0.0195,-5.97900360293185e-07,0.0002500000000000002,3.823371472223642
v2,0.06626555975850346,0.00010114092847961922,0.047,-7.946121671428328e-07,0.0002500000000000002,21.499031593952733
v3,0.07534354357182352,-0.0002682683149047906,0.041,-1.2682734915309743e-06,0.0005000000000000004,27.495202818671363
v4,0.039821415826209246,6.351720710632521e-05,0.019,-4.995444568682886e-07,0.0002500000000000002,13.200307209322826
v5,0.015451255028186997,1.7502174183160357e-05,-0.018,2.536546983062042e-07,0.0002500000000000002,3.2521985399092124
v6,0.01854131624881179,-0.00015825982523715398,-0.0175,5.720172278130065e-07,0.00024999999999999935,1.8815821065885092
vx,0.014308138059666378,-0.00021277487886714407,-0.017,3.3777487886694358e-06,0.0,2.980221757417771
vy,0.0375726472843642,-0.0002046268687619649,0.0735,-5.4069863751189805e-06,0.0002500000000000002,0.6699168087297247
vz,0.014719755483259472,7.138050275385595e-05,-0.0275,1.1285045761377832e-06,-0.0002500000000000002,4.604862338719901
