,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.021237904996099788,0.00020186197916685189,-0.013,-1.668836805555507e-06,0.0002500000000000002,3.249400318265635
ii,0.04189052457333073,8.538628472155127e-05,-0.008,-7.005208333333558e-06,0.0002500000000000002,2.7615765979892513
iii,0.030951384223263677,-0.00014291666666605842,-0.009,-5.325520833333481e-06,0.0,2.516769124863081
avr,0.023828485116997512,-0.00014956597222175516,-0.0025,4.3446180555557e-06,-0.0002500000000000002,2.3080687427193696
avl,0.01560467460469482,1.7625868055367568e-05,0.001,1.8185763888888958e-06,0.0,2.1247987055517856
avf,0.031112149550434558,0.00022628472222140542,-0.0105,-6.1653645833333865e-06,0.0002500000000000002,2.0381828956837205
v1,0.11004390361761175,-0.000299891493053686,0.132,-6.525607638888879e-06,0.0005000000000000004,7.944300710616452
v2,0.19899976175833764,-2.3559027779372423e-05,0.1285,-8.142361111111219e-06,0.0002500000000000002,84.35297361468875
v3,0.26825356534548017,-0.000272669270833704,0.139,-9.843749999999994e-06,0.0002500000000000002,121.81096926735457
v4,0.1405153699370697,-9.11458326891106e-08,0.119,-7.840711805555602e-06,0.0002500000000000002,20.346799035568317
v5,0.0438931170521225,-0.00015091145833459875,0.002,-3.7456597222220342e-06,0.0002500000000000002,5.7282879503621364
v6,0.05195194187735889,-0.00047431857639037753,0.05,-6.356336805555622e-06,0.0002500000000000002,3.780773465043782
vx,0.024409558089192537,-1.9791666666309617e-05,-0.016,2.560763888889431e-07,0.0002500000000000002,3.403326412778422
vy,0.01204004199139289,0.00015321614583324036,-0.002,-1.197916666666568e-06,0.0002500000000000002,1.7793563006846784
vz,0.020234473764693988,-5.567274305532321e-05,-0.025,-1.7013888888889757e-06,0.0,8.24639664016665
