,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.6476151119491206,-0.0002258897569425142,-0.326,5.674913194444585e-06,0.0,3.847697315090464
ii,1.405704544680601,1.8819444446953782e-05,-0.373,-4.991319444441861e-07,0.0,4.7088219191423875
iii,0.34588026741203465,-3.0989583330477276e-05,0.098,-6.174045138888887e-06,0.0,2.023460590567427
avr,0.9402467222179347,-0.00010750868055245712,0.44625000000000004,-2.5846354166667157e-06,0.0,3.854866416141051
avl,0.14537011912962416,5.831597222206868e-05,0.054,5.922309027777685e-06,0.0,1.701704433939943
avf,0.7138125633041855,0.00021490885416444936,-0.122,-3.33333333333322e-06,0.0,2.323752489091883
v1,1.0640806562107759,0.00020507378472025254,-0.1825,-1.1473524305556257e-05,0.000250000000000028,86.74999334289289
v2,0.5868001657755535,3.960069444710674e-05,-0.064,-1.2000868055556835e-06,0.00024999999999997247,147.92184765351408
v3,1.1169547117885021,-0.00010480902777956056,-0.18575,-1.2684461805555555e-05,0.0,186.3773187665217
v4,1.1763337919000623,-0.00010820746527706142,-0.0385,-2.2202690972221895e-05,0.0,97.06312573788489
v5,7.944001942158254,-0.0001595095485630753,-1.151,-4.7476128472221675e-05,-0.00024999999999997247,14.351057968860257
v6,0.8560881505364183,0.0003077126736145975,0.24025,-1.5371093750000095e-05,-0.00024999999999997247,7.50212010366669
vx,1.2541183010341541,0.00011735677083735886,-0.4635,-1.218749999999986e-05,0.0,8.089640458113442
vy,1.0709330495079652,0.00015156684027736953,0.0785,1.0872395833332497e-06,0.0,3.842576643150835
vz,0.4514804451180565,-2.3741319433996037e-06,-0.1085,-1.297743055555644e-06,0.0,42.699969137431836
