,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.008915683202627867,8.659288194439333e-05,-0.0135,7.682291666666701e-07,0.0,1.2544952758516503
ii,0.09948271586264483,-0.00015139322916580422,0.044,-8.841145833333281e-06,0.0,1.5238622974438383
iii,0.1195957730047468,-0.00024123263888587075,0.091,-9.600694444444459e-06,0.0,2.8449280008448823
avr,0.024304282601451423,3.1293402777337504e-05,-0.0025,4.03862847222209e-06,0.0,0.41257953583677237
avl,0.03932952417183606,6.422309027799802e-05,-0.0635,5.177951388888878e-06,0.0,1.382232667297052
avf,0.10730888307109233,5.476128472220708e-05,0.075,-9.218749999999894e-06,0.0,2.013191000464233
v1,0.04222040398692308,-6.037760416647465e-05,0.0065,1.8467881944444462e-06,0.0,11.795831672018881
v2,0.09339979736351339,-0.00012986111111186683,0.0305,4.405381944444327e-06,0.0002500000000000002,28.12637662271933
v3,0.10145484348704302,-7.938802083339781e-05,0.037,3.921440972222233e-06,0.0,32.55145154665389
v4,0.031495864615168984,6.582031250041165e-05,-0.0025,-4.210069444444311e-06,0.0,8.729920462278539
v5,0.017229984603820667,-0.0002476432291667099,-0.009,-4.4487847222218284e-07,0.0,2.151428051277739
v6,0.018741882100421867,0.00014372829861094088,-0.032,1.6406250000000388e-06,0.0,2.13919308439697
vx,0.026259532809399307,-0.0004346744791657211,-0.0065,1.9921875000000505e-06,0.0,1.8543445214348093
vy,0.053332276833185255,-0.0001444748263891477,0.0185,-6.829427083333313e-06,0.0,1.815601984228505
vz,0.021336134360112217,0.00018634982638874518,-0.011,-6.076388888891639e-08,0.0,6.993015627787729
