,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.026275903562503766,0.00013248258507476095,-0.0485,3.8787787887877785e-06,0.0,2.9737031231993862
ii,0.13745802612349042,-7.747558577643532e-05,0.0685,7.3055194480550444e-06,0.0,5.237143939635585
iii,0.07742055612508696,0.00036604256240858234,0.0915,3.4204912842049204e-06,0.0,0.6449036750659591
avr,0.062489054279304825,-0.00029316235043214334,0.001,-5.5911075559110925e-06,0.0,3.9803832557621375
avl,0.01746272756208242,0.0004469053094691743,0.0115,2.312268773122521e-07,0.0,0.5149155348398979
avf,0.10086643950615107,0.00014418558144450215,0.0975,5.359880678598825e-06,0.0,2.124969764424227
v1,0.06544887157225884,0.00027895543778970076,0.008,2.764306902643214e-06,0.0002500000000000002,26.96104646194705
v2,0.17519749468141133,0.00010148568476491008,-0.0275,6.043145685431547e-06,0.0002500000000000002,102.70901022076062
v3,0.14506537387177204,3.6358864113406405e-05,-0.069,8.33458320834581e-06,0.0002500000000000002,108.70083170520833
v4,0.12073835775473586,1.5581775157392422e-05,-0.0055,3.1934306569342964e-06,0.0002500000000000002,58.94106819854668
v5,0.1461844176096171,1.5898410159297e-05,0.006,-6.311868813119347e-07,0.0,19.5299941479548
v6,0.046921795185682555,0.00038663217011639036,-0.04,2.01021564510216e-06,0.0,7.558908524958963
vx,0.04215746877006538,-9.554044595535984e-05,-0.049,1.6498350164984086e-06,0.0,6.552175143680569
vy,0.020418266321743494,-6.348531813465076e-05,-0.015,-2.820551278205405e-06,0.0,2.3201690498268563
vz,0.04141817317678385,-1.1257207612332383e-05,0.018,-3.103856281038618e-06,-0.0002500000000000002,25.987238460084594
