,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.044399015022271913,0.00013434461805643906,0.015,-5.25173611111115e-06,0.0,5.096023481828691
ii,1.468549761385058,8.999131944754799e-05,0.325,3.659071180555597e-05,0.0,7.695853831905673
iii,1.5871506754849256,-4.393663194051441e-05,0.13075,4.183593750000038e-05,0.0,4.898207517624316
avr,0.3596602728544935,-9.849826388905124e-05,-0.2365,-1.567274305555549e-05,0.0,4.874438171155993
avl,0.4486369858366046,-0.0001615321180577404,0.06,-2.3539496527777735e-05,0.0,2.9275503593164585
avf,1.5167503856074112,-0.00022615017361458665,0.2305,3.921223958333282e-05,0.0,5.508355433528845
v1,0.030922136638747422,0.0006470182291665498,0.0,-4.286024305555546e-06,0.0,1.1040094217009877
v2,0.04582610332599784,-0.0001385720486112712,-0.0225,-5.466579861111146e-06,0.0002500000000000002,11.382284466863293
v3,0.19170745595676383,-1.093749999994275e-05,-0.0705,-1.1712239583333486e-05,0.0005,61.62608293635448
v4,0.1768321129056044,0.0002290060763889667,-0.092,-4.318576388888922e-06,0.0005000000000000004,97.7444647611749
v5,2.3759949323725715,0.00020233940972185516,0.6655,4.4171006944444214e-05,0.0,23.637823566298476
v6,1.4559505074969625,-0.00023211371528164814,0.5555,3.468750000000042e-05,0.0,7.944164277810254
vx,0.22630017502458669,-9.509548610448479e-06,0.1485,1.012369791666658e-05,0.0,14.707966714613397
vy,0.2328800360780297,0.0003663802083345923,0.093,-6.12847222222224e-06,-0.00024999999999997247,5.435456245147748
vz,0.7065658581177385,0.00022645833333868656,-0.425,-2.675347222222211e-05,-0.0002500000000000002,12.911351975368417
