,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.6776167141160448,4.4345565445973305e-05,-0.166,2.5291220877912005e-05,0.00024999999999997247,3.0061061718085313
ii,0.3712901733724517,-0.0002210653934615106,-0.0255,-5.670266306702771e-06,0.0,11.777583442876587
iii,1.2072959205062501,0.00023678882110962204,-0.4215,-3.0967736559677566e-05,-0.00024999999999997247,7.20793146803931
avr,0.222447584129431,0.0002090540945877203,0.1755,-9.811518848115276e-06,0.0,4.724461662595535
avl,0.8496345675705307,-9.691530846159721e-05,0.12,2.8126354031263207e-05,0.0002500000000000002,1.6659193992580417
avf,0.6198891474049699,8.361663830454851e-06,-0.3825,-1.8323167683231694e-05,0.0,9.20686577261534
v1,0.7772840419620872,-0.00024335899742500307,0.049,2.6778572142785745e-05,0.00024999999999997247,4.055063756977605
v2,0.5767052098757574,2.8922107780803937e-05,0.0445,2.2518581475186093e-05,0.00024999999999997247,8.862761666054265
v3,0.6001760130136423,6.17396593681375e-05,-0.003,2.3633053361330168e-05,0.00024999999999997247,2.965835224441972
v4,1.0022948515862982,-8.253341332615827e-06,0.057,2.797220277972212e-05,0.00024999999999997247,6.894601849829207
v5,0.821251315572368,0.0001962845382158177,0.1525,2.487251274872491e-05,0.00024999999999997247,5.269871155153604
v6,0.6364621085857112,-4.24540879713338e-06,0.1535,2.1966553344665152e-05,0.00024999999999997247,8.584071998388682
vx,0.038445592937178225,-8.35708095858136e-05,-0.008,4.207912542078727e-07,0.0,6.405090281997742
vy,0.8486573458031854,0.00012224610872783555,-0.0105,-2.5412042129120406e-05,0.0,9.513551889509325
vz,0.009882933882860573,6.868063193653026e-05,0.0095,-2.2935206479352796e-06,0.0,0.5409710348965576
