,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04331747239853477,-0.00013760850694399286,-0.022,-2.823350694444476e-06,0.0,7.060267134209939
ii,0.6694417887532501,0.00013009982639022494,0.281,-1.5364583333333824e-06,0.0,3.497891152826896
iii,0.7980724771272099,-0.00038129774305736727,0.3135,1.2890625000002266e-06,0.0,2.825385731106969
avr,0.15681324913458858,-0.00024677951388765175,-0.0875,2.1766493055555533e-06,0.0,4.773954624303414
avl,0.2532618294511271,-6.312065972238354e-05,-0.149,-2.0572916666667414e-06,0.0,3.9252531207538244
avf,0.7230246383333409,0.00019704861111458774,0.3095,-1.1935763888867143e-07,0.0,0.8748049721984987
v1,0.20727060372746078,0.0001088368055564068,0.004,-9.006076388889124e-06,0.0002500000000000002,5.62054429090067
v2,0.1683734306653894,-0.00016975260416673784,-0.011,-4.082031250000168e-06,0.0002500000000000002,24.04797978069218
v3,0.18183164391506504,0.00012111979166727003,-0.04025,-3.0620659722222865e-06,0.0002500000000000002,27.269486892173813
v4,0.14742216557040164,-6.60807291674475e-05,-0.071,-2.6323784722221562e-06,0.00024999999999997247,21.228827239340486
v5,0.1734890145042536,-0.00019214409722028504,0.037,-1.13194444444445e-05,0.0,5.108576323736962
v6,0.125576168217782,-0.0001154253472252432,0.0915,-1.0013020833333308e-05,0.0,2.9387721045379185
vx,0.04242466940968559,-9.577690972092367e-05,-0.0305,3.1358506944444238e-06,0.0,5.46718103777154
vy,0.4684386258745645,0.00036734374999891715,0.2615,6.184895833334367e-07,0.0,2.4180345862659895
vz,0.01863562450366423,0.00013609375000000527,-0.0065,-6.510416666704619e-09,-0.0002500000000000002,2.2833277751322587
